_id,id,airline-code,airline-name,flightLegs-aircraft-ownerAirlineCode,flightLegs-aircraft-typeCode,flightLegs-arrivalInformation-airport-city-country-areaCode,flightLegs-arrivalInformation-airport-city-country-code,flightLegs-arrivalInformation-airport-city-country-name,flightLegs-arrivalInformation-airport-code,flightLegs-arrivalInformation-airport-location-latitude,flightLegs-arrivalInformation-airport-location-longitude,flightLegs-arrivalInformation-times-actual,flightLegs-arrivalInformation-times-actualTouchDownTime,flightLegs-arrivalInformation-times-estimated-value,flightLegs-arrivalInformation-times-latestPublished,flightLegs-arrivalInformation-times-scheduled,flightLegs-departureInformation-airport-city-country-areaCode,flightLegs-departureInformation-airport-city-country-code,flightLegs-departureInformation-airport-city-country-name,flightLegs-departureInformation-airport-code,flightLegs-departureInformation-airport-location-latitude,flightLegs-departureInformation-airport-location-longitude,flightLegs-departureInformation-airport-places-departurePositionTerminal-boardingTerminal,flightLegs-departureInformation-airport-places-departurePositionTerminal-gateNumber,flightLegs-departureInformation-times-actual,flightLegs-departureInformation-times-actualTakeOffTime,flightLegs-departureInformation-times-latestPublished,flightLegs-departureInformation-times-scheduled,flightLegs-irregularity-delayDuration,flightLegs-irregularity-delayInformation-delayReasonPublicLong,flightLegs-irregularity-delayInformation-delayReasonPublicShort,flightLegs-irregularity-delayReason,flightLegs-scheduledFlightDuration,flightLegs-serviceType,flightNumber,flightStatusPublic,flightLegs-status,flightLegs-arrivalInformation-airport-places-arrivalPositionTerminal,flightLegs-irregularity-delayDuration-total
6900d152be9ad5e05baf37ee,20250610+SK+1213,SK,SCANDINAVIAN AIRLINES SYSTEM (SAS),SK,32S,E,DK,DENMARK,AAL,57.0931,9.85,2025-06-10T13:56:00.000+02:00,2025-06-10T13:51:00.000+02:00,2025-06-10T13:56:00.000+02:00,2025-06-10T13:56:00.000+02:00,2025-06-10T13:55:00.000+02:00,E,DK,DENMARK,CPH,55.6081,12.6333,3,B6,2025-06-10T13:09:00.000+02:00,2025-06-10T13:23:00.000+02:00,2025-06-10T13:09:00.000+02:00,2025-06-10T13:10:00.000+02:00,,,,,PT45M,J,1213,ARRIVED,,,
6900d152be9ad5e05baf37ef,20250610+SK+1217,SK,SCANDINAVIAN AIRLINES SYSTEM (SAS),SK,32S,E,DK,DENMARK,AAL,57.0931,9.85,2025-06-10T17:09:00.000+02:00,2025-06-10T17:03:00.000+02:00,2025-06-10T17:09:00.000+02:00,2025-06-10T17:09:00.000+02:00,2025-06-10T17:05:00.000+02:00,E,DK,DENMARK,CPH,55.6081,12.6333,3,D2,2025-06-10T16:17:00.000+02:00,2025-06-10T16:31:00.000+02:00,2025-06-10T16:17:00.000+02:00,2025-06-10T16:20:00.000+02:00,,,,,PT45M,J,1217,ARRIVED,,,
6900d152be9ad5e05baf37f0,20250610+SK+1203,SK,SCANDINAVIAN AIRLINES SYSTEM (SAS),SK,32S,E,DK,DENMARK,AAL,57.0931,9.85,2025-06-10T18:14:00.000+02:00,2025-06-10T18:08:00.000+02:00,2025-06-10T18:14:00.000+02:00,2025-06-10T18:14:00.000+02:00,2025-06-10T18:15:00.000+02:00,E,DK,DENMARK,CPH,55.6081,12.6333,3,B19,2025-06-10T17:31:00.000+02:00,2025-06-10T17:40:00.000+02:00,2025-06-10T17:31:00.000+02:00,2025-06-10T17:30:00.000+02:00,,,,,PT45M,J,1203,ARRIVED,,,
6900d152be9ad5e05baf37f1,20250610+SK+1221,SK,SCANDINAVIAN AIRLINES SYSTEM (SAS),SK,32S,E,DK,DENMARK,AAL,57.0931,9.85,2025-06-10T21:55:00.000+02:00,2025-06-10T21:50:00.000+02:00,2025-06-10T21:55:00.000+02:00,2025-06-10T21:55:00.000+02:00,2025-06-10T22:05:00.000+02:00,E,DK,DENMARK,CPH,55.6081,12.6333,3,B10,2025-06-10T21:11:00.000+02:00,2025-06-10T21:21:00.000+02:00,2025-06-10T21:11:00.000+02:00,2025-06-10T21:20:00.000+02:00,,,,,PT45M,J,1221,ARRIVED,,,
6900d152be9ad5e05baf37f2,20250610+SK+1225,SK,SCANDINAVIAN AIRLINES SYSTEM (SAS),SK,32N,E,DK,DENMARK,AAL,57.0931,9.85,2025-06-10T23:56:00.000+02:00,2025-06-10T23:49:00.000+02:00,2025-06-10T23:56:00.000+02:00,2025-06-10T23:56:00.000+02:00,2025-06-10T23:50:00.000+02:00,E,DK,DENMARK,CPH,55.6081,12.6333,3,B10,2025-06-10T23:04:00.000+02:00,2025-06-10T23:18:00.000+02:00,2025-06-10T23:04:00.000+02:00,2025-06-10T23:05:00.000+02:00,,,,,PT45M,J,1225,ARRIVED,,,
6900d152be9ad5e05baf37f3,20250611+SK+1209,SK,SCANDINAVIAN AIRLINES SYSTEM (SAS),SK,E95,E,DK,DENMARK,AAL,57.0931,9.85,2025-06-11T12:00:00.000+02:00,2025-06-11T11:56:00.000+02:00,2025-06-11T12:00:00.000+02:00,2025-06-11T12:00:00.000+02:00,2025-06-11T12:05:00.000+02:00,E,DK,DENMARK,CPH,55.6081,12.6333,3,B19,2025-06-11T11:14:00.000+02:00,2025-06-11T11:25:00.000+02:00,2025-06-11T11:14:00.000+02:00,2025-06-11T11:20:00.000+02:00,,,,,PT45M,J,1209,ARRIVED,,,
6900d152be9ad5e05baf37f4,20250611+SK+1213,SK,SCANDINAVIAN AIRLINES SYSTEM (SAS),SK,32S,E,DK,DENMARK,AAL,57.0931,9.85,2025-06-11T14:07:00.000+02:00,2025-06-11T14:03:00.000+02:00,2025-06-11T14:07:00.000+02:00,2025-06-11T14:07:00.000+02:00,2025-06-11T13:55:00.000+02:00,E,DK,DENMARK,CPH,55.6081,12.6333,3,B4,2025-06-11T13:13:00.000+02:00,2025-06-11T13:33:00.000+02:00,2025-06-11T13:13:00.000+02:00,2025-06-11T13:10:00.000+02:00,,,,,PT45M,J,1213,ARRIVED,,,
6900d152be9ad5e05baf37f5,20250611+SK+1217,SK,SCANDINAVIAN AIRLINES SYSTEM (SAS),SK,32S,E,DK,DENMARK,AAL,57.0931,9.85,,2025-06-11T17:04:00.000+02:00,2025-06-11T17:12:00.000+02:00,2025-06-11T17:12:00.000+02:00,2025-06-11T17:05:00.000+02:00,E,DK,DENMARK,CPH,55.6081,12.6333,3,B8,2025-06-11T16:20:00.000+02:00,2025-06-11T16:35:00.000+02:00,2025-06-11T16:20:00.000+02:00,2025-06-11T16:20:00.000+02:00,,,,,PT45M,J,1217,ARRIVED,,,
6900d152be9ad5e05baf37f6,20250611+SK+1203,SK,SCANDINAVIAN AIRLINES SYSTEM (SAS),SK,32S,E,DK,DENMARK,AAL,57.0931,9.85,2025-06-11T19:06:00.000+02:00,2025-06-11T19:04:00.000+02:00,2025-06-11T19:06:00.000+02:00,2025-06-11T19:06:00.000+02:00,2025-06-11T18:15:00.000+02:00,E,DK,DENMARK,CPH,55.6081,12.6333,3,B19,2025-06-11T18:25:00.000+02:00,2025-06-11T18:35:00.000+02:00,2025-06-11T18:25:00.000+02:00,2025-06-11T17:30:00.000+02:00,,,,,PT45M,J,1203,ARRIVED,,,
6900d152be9ad5e05baf37f7,20250611+SK+1219,SK,SCANDINAVIAN AIRLINES SYSTEM (SAS),SK,32S,E,DK,DENMARK,AAL,57.0931,9.85,2025-06-11T21:27:00.000+02:00,2025-06-11T21:22:00.000+02:00,2025-06-11T21:27:00.000+02:00,2025-06-11T21:27:00.000+02:00,2025-06-11T20:40:00.000+02:00,E,DK,DENMARK,CPH,55.6081,12.6333,3,D1,2025-06-11T20:43:00.000+02:00,2025-06-11T20:52:00.000+02:00,2025-06-11T20:43:00.000+02:00,2025-06-11T19:55:00.000+02:00,,,,,PT45M,J,1219,ARRIVED,,,
6900d152be9ad5e05baf37f8,20250611+SK+1221,SK,SCANDINAVIAN AIRLINES SYSTEM (SAS),SK,32N,E,DK,DENMARK,AAL,57.0931,9.85,,,2025-06-11T22:30:00.000+02:00,2025-06-11T22:30:00.000+02:00,2025-06-11T22:30:00.000+02:00,E,DK,DENMARK,CPH,55.6081,12.6333,,,,,2025-06-11T21:45:00.000+02:00,2025-06-11T21:45:00.000+02:00,,,,,PT45M,J,1221,ARRIVED,S,,
6900d152be9ad5e05baf37f9,20250611+SK+1225,SK,SCANDINAVIAN AIRLINES SYSTEM (SAS),SK,32N,E,DK,DENMARK,AAL,57.0931,9.85,2025-06-11T23:51:00.000+02:00,2025-06-11T23:46:00.000+02:00,2025-06-11T23:51:00.000+02:00,2025-06-11T23:51:00.000+02:00,2025-06-11T23:50:00.000+02:00,E,DK,DENMARK,CPH,55.6081,12.6333,3,D1,2025-06-11T23:01:00.000+02:00,2025-06-11T23:16:00.000+02:00,2025-06-11T23:01:00.000+02:00,2025-06-11T23:05:00.000+02:00,,,,,PT45M,J,1225,ARRIVED,,,
6900d152be9ad5e05baf37fa,20250612+SK+1209,SK,SCANDINAVIAN AIRLINES SYSTEM (SAS),SK,E95,E,DK,DENMARK,AAL,57.0931,9.85,2025-06-12T12:10:00.000+02:00,2025-06-12T12:07:00.000+02:00,2025-06-12T12:10:00.000+02:00,2025-06-12T12:10:00.000+02:00,2025-06-12T12:05:00.000+02:00,E,DK,DENMARK,CPH,55.6081,12.6333,3,D4,2025-06-12T11:27:00.000+02:00,2025-06-12T11:38:00.000+02:00,2025-06-12T11:27:00.000+02:00,2025-06-12T11:20:00.000+02:00,,,,,PT45M,J,1209,ARRIVED,,,
6900d152be9ad5e05baf37fb,20250612+SK+1213,SK,SCANDINAVIAN AIRLINES SYSTEM (SAS),SK,32N,E,DK,DENMARK,AAL,57.0931,9.85,2025-06-12T13:55:00.000+02:00,2025-06-12T13:50:00.000+02:00,2025-06-12T13:55:00.000+02:00,2025-06-12T13:55:00.000+02:00,2025-06-12T13:55:00.000+02:00,E,DK,DENMARK,CPH,55.6081,12.6333,3,A11,2025-06-12T13:09:00.000+02:00,2025-06-12T13:21:00.000+02:00,2025-06-12T13:09:00.000+02:00,2025-06-12T13:10:00.000+02:00,,,,,PT45M,J,1213,ARRIVED,,,
6900d152be9ad5e05baf37fc,20250612+SK+1217,SK,SCANDINAVIAN AIRLINES SYSTEM (SAS),SK,32S,E,DK,DENMARK,AAL,57.0931,9.85,2025-06-12T16:59:00.000+02:00,2025-06-12T16:54:00.000+02:00,2025-06-12T16:59:00.000+02:00,2025-06-12T16:59:00.000+02:00,2025-06-12T17:05:00.000+02:00,E,DK,DENMARK,CPH,55.6081,12.6333,3,D4,2025-06-12T16:16:00.000+02:00,2025-06-12T16:26:00.000+02:00,2025-06-12T16:16:00.000+02:00,2025-06-12T16:20:00.000+02:00,,,,,PT45M,J,1217,ARRIVED,,,
6900d152be9ad5e05baf37fd,20250612+SK+1203,SK,SCANDINAVIAN AIRLINES SYSTEM (SAS),SK,32S,E,DK,DENMARK,AAL,57.0931,9.85,2025-06-12T18:31:00.000+02:00,2025-06-12T18:25:00.000+02:00,2025-06-12T18:31:00.000+02:00,2025-06-12T18:31:00.000+02:00,2025-06-12T18:15:00.000+02:00,E,DK,DENMARK,CPH,55.6081,12.6333,3,E3,2025-06-12T17:37:00.000+02:00,2025-06-12T17:56:00.000+02:00,2025-06-12T17:37:00.000+02:00,2025-06-12T17:30:00.000+02:00,,,,,PT45M,J,1203,ARRIVED,,,
6900d152be9ad5e05baf37fe,20250612+SK+1219,SK,SCANDINAVIAN AIRLINES SYSTEM (SAS),SK,32N,E,DK,DENMARK,AAL,57.0931,9.85,2025-06-12T21:04:00.000+02:00,2025-06-12T20:59:00.000+02:00,2025-06-12T21:04:00.000+02:00,2025-06-12T21:04:00.000+02:00,2025-06-12T20:40:00.000+02:00,E,DK,DENMARK,CPH,55.6081,12.6333,3,B9,2025-06-12T20:17:00.000+02:00,2025-06-12T20:28:00.000+02:00,2025-06-12T20:17:00.000+02:00,2025-06-12T19:55:00.000+02:00,,,,,PT45M,J,1219,ARRIVED,,,
6900d152be9ad5e05baf37ff,20250612+SK+1221,SK,SCANDINAVIAN AIRLINES SYSTEM (SAS),SK,32N,E,DK,DENMARK,AAL,57.0931,9.85,2025-06-12T21:59:00.000+02:00,2025-06-12T21:53:00.000+02:00,2025-06-12T21:59:00.000+02:00,2025-06-12T21:59:00.000+02:00,2025-06-12T22:05:00.000+02:00,E,DK,DENMARK,CPH,55.6081,12.6333,3,D2,2025-06-12T21:10:00.000+02:00,2025-06-12T21:22:00.000+02:00,2025-06-12T21:10:00.000+02:00,2025-06-12T21:20:00.000+02:00,,,,,PT45M,J,1221,ARRIVED,,,
6900d152be9ad5e05baf3800,20250612+SK+1225,SK,SCANDINAVIAN AIRLINES SYSTEM (SAS),SK,32N,E,DK,DENMARK,AAL,57.0931,9.85,2025-06-12T23:56:00.000+02:00,2025-06-12T23:52:00.000+02:00,2025-06-12T23:56:00.000+02:00,2025-06-12T23:56:00.000+02:00,2025-06-12T23:50:00.000+02:00,E,DK,DENMARK,CPH,55.6081,12.6333,3,A8,2025-06-12T23:05:00.000+02:00,2025-06-12T23:24:00.000+02:00,2025-06-12T23:05:00.000+02:00,2025-06-12T23:05:00.000+02:00,,,,,PT45M,J,1225,ARRIVED,,,
6900d152be9ad5e05baf3801,20250613+SK+1209,SK,SCANDINAVIAN AIRLINES SYSTEM (SAS),SK,EMJ,E,DK,DENMARK,AAL,57.0931,9.85,,,2025-06-13T12:05:00.000+02:00,2025-06-13T12:05:00.000+02:00,2025-06-13T12:05:00.000+02:00,E,DK,DENMARK,CPH,55.6081,12.6333,3,D4,,,2025-06-13T11:20:00.000+02:00,2025-06-13T11:20:00.000+02:00,,,,,PT45M,J,1209,ARRIVED,,,
6900d152be9ad5e05baf3802,20250613+SK+1213,SK,SCANDINAVIAN AIRLINES SYSTEM (SAS),SK,32S,E,DK,DENMARK,AAL,57.0931,9.85,2025-06-13T14:04:00.000+02:00,2025-06-13T13:58:00.000+02:00,2025-06-13T14:04:00.000+02:00,2025-06-13T14:04:00.000+02:00,2025-06-13T13:55:00.000+02:00,E,DK,DENMARK,CPH,55.6081,12.6333,3,A18,2025-06-13T13:11:00.000+02:00,2025-06-13T13:31:00.000+02:00,2025-06-13T13:11:00.000+02:00,2025-06-13T13:10:00.000+02:00,,,,,PT45M,J,1213,ARRIVED,,,
6900d152be9ad5e05baf3803,20250613+SK+1217,SK,SCANDINAVIAN AIRLINES SYSTEM (SAS),SK,32S,E,DK,DENMARK,AAL,57.0931,9.85,2025-06-13T17:09:00.000+02:00,2025-06-13T17:03:00.000+02:00,2025-06-13T17:09:00.000+02:00,2025-06-13T17:09:00.000+02:00,2025-06-13T17:05:00.000+02:00,E,DK,DENMARK,CPH,55.6081,12.6333,3,B19,2025-06-13T16:19:00.000+02:00,2025-06-13T16:33:00.000+02:00,2025-06-13T16:19:00.000+02:00,2025-06-13T16:20:00.000+02:00,,,,,PT45M,J,1217,ARRIVED,,,
6900d152be9ad5e05baf3804,20250613+SK+1203,SK,SCANDINAVIAN AIRLINES SYSTEM (SAS),SK,32S,E,DK,DENMARK,AAL,57.0931,9.85,2025-06-13T18:18:00.000+02:00,2025-06-13T18:13:00.000+02:00,2025-06-13T18:18:00.000+02:00,2025-06-13T18:18:00.000+02:00,2025-06-13T18:15:00.000+02:00,E,DK,DENMARK,CPH,55.6081,12.6333,3,B19,2025-06-13T17:29:00.000+02:00,2025-06-13T17:42:00.000+02:00,2025-06-13T17:29:00.000+02:00,2025-06-13T17:30:00.000+02:00,,,,,PT45M,J,1203,ARRIVED,,,
6900d152be9ad5e05baf3805,20250613+SK+1225,SK,SCANDINAVIAN AIRLINES SYSTEM (SAS),SK,32N,E,DK,DENMARK,AAL,57.0931,9.85,2025-06-13T23:52:00.000+02:00,2025-06-13T23:46:00.000+02:00,2025-06-13T23:52:00.000+02:00,2025-06-13T23:52:00.000+02:00,2025-06-13T23:50:00.000+02:00,E,DK,DENMARK,CPH,55.6081,12.6333,3,B8,2025-06-13T23:03:00.000+02:00,2025-06-13T23:18:00.000+02:00,2025-06-13T23:03:00.000+02:00,2025-06-13T23:05:00.000+02:00,,,,,PT45M,J,1225,ARRIVED,,,
6900d152be9ad5e05baf3806,20250614+SK+1213,SK,SCANDINAVIAN AIRLINES SYSTEM (SAS),SK,32N,E,DK,DENMARK,AAL,57.0931,9.85,2025-06-14T14:01:00.000+02:00,2025-06-14T13:54:00.000+02:00,2025-06-14T14:01:00.000+02:00,2025-06-14T14:01:00.000+02:00,2025-06-14T13:55:00.000+02:00,E,DK,DENMARK,CPH,55.6081,12.6333,3,B6,2025-06-14T13:05:00.000+02:00,2025-06-14T13:26:00.000+02:00,2025-06-14T13:05:00.000+02:00,2025-06-14T13:10:00.000+02:00,,,,,PT45M,J,1213,ARRIVED,,,
6900d152be9ad5e05baf3807,20250614+SK+1215,SK,SCANDINAVIAN AIRLINES SYSTEM (SAS),WX,CRJ,E,DK,DENMARK,AAL,57.0931,9.85,2025-06-14T16:14:00.000+02:00,2025-06-14T16:11:00.000+02:00,2025-06-14T16:14:00.000+02:00,2025-06-14T16:14:00.000+02:00,2025-06-14T16:15:00.000+02:00,E,DK,DENMARK,CPH,55.6081,12.6333,3,E3,2025-06-14T15:28:00.000+02:00,2025-06-14T15:40:00.000+02:00,2025-06-14T15:28:00.000+02:00,2025-06-14T15:30:00.000+02:00,,,,,PT45M,J,1215,ARRIVED,,,
6900d152be9ad5e05baf3808,20250614+SK+1203,SK,SCANDINAVIAN AIRLINES SYSTEM (SAS),TF,ATR,E,DK,DENMARK,AAL,57.0931,9.85,2025-06-14T19:21:00.000+02:00,2025-06-14T19:13:00.000+02:00,2025-06-14T19:21:00.000+02:00,2025-06-14T19:21:00.000+02:00,2025-06-14T18:25:00.000+02:00,E,DK,DENMARK,CPH,55.6081,12.6333,3,E6,2025-06-14T18:20:00.000+02:00,2025-06-14T18:34:00.000+02:00,2025-06-14T18:20:00.000+02:00,2025-06-14T17:30:00.000+02:00,,,,,PT55M,J,1203,ARRIVED,,,
6900d152be9ad5e05baf3809,20250614+SK+1225,SK,SCANDINAVIAN AIRLINES SYSTEM (SAS),SK,32N,E,DK,DENMARK,AAL,57.0931,9.85,2025-06-14T23:54:00.000+02:00,2025-06-14T23:47:00.000+02:00,2025-06-14T23:54:00.000+02:00,2025-06-14T23:54:00.000+02:00,2025-06-14T23:50:00.000+02:00,E,DK,DENMARK,CPH,55.6081,12.6333,3,A20,2025-06-14T23:08:00.000+02:00,2025-06-14T23:21:00.000+02:00,2025-06-14T23:08:00.000+02:00,2025-06-14T23:05:00.000+02:00,,,,,PT45M,J,1225,ARRIVED,,,
6900d152be9ad5e05baf380a,20250615+SK+1209,SK,SCANDINAVIAN AIRLINES SYSTEM (SAS),TF,ATR,E,DK,DENMARK,AAL,57.0931,9.85,2025-06-15T11:59:00.000+02:00,2025-06-15T11:52:00.000+02:00,2025-06-15T11:59:00.000+02:00,2025-06-15T11:59:00.000+02:00,2025-06-15T11:50:00.000+02:00,E,DK,DENMARK,CPH,55.6081,12.6333,3,D4,2025-06-15T10:58:00.000+02:00,2025-06-15T11:16:00.000+02:00,2025-06-15T10:58:00.000+02:00,2025-06-15T10:55:00.000+02:00,,,,,PT55M,J,1209,ARRIVED,,,
6900d152be9ad5e05baf380b,20250615+SK+1213,SK,SCANDINAVIAN AIRLINES SYSTEM (SAS),SK,32S,E,DK,DENMARK,AAL,57.0931,9.85,2025-06-15T14:45:00.000+02:00,2025-06-15T14:38:00.000+02:00,2025-06-15T14:45:00.000+02:00,2025-06-15T14:45:00.000+02:00,2025-06-15T14:45:00.000+02:00,E,DK,DENMARK,CPH,55.6081,12.6333,3,A22,2025-06-15T13:59:00.000+02:00,2025-06-15T14:13:00.000+02:00,2025-06-15T13:59:00.000+02:00,2025-06-15T14:00:00.000+02:00,,,,,PT45M,J,1213,ARRIVED,,,
6900d152be9ad5e05baf380c,20250615+SK+1215,SK,SCANDINAVIAN AIRLINES SYSTEM (SAS),WX,CRJ,E,DK,DENMARK,AAL,57.0931,9.85,2025-06-15T16:48:00.000+02:00,2025-06-15T16:42:00.000+02:00,2025-06-15T16:48:00.000+02:00,2025-06-15T16:48:00.000+02:00,2025-06-15T16:50:00.000+02:00,E,DK,DENMARK,CPH,55.6081,12.6333,3,B15,2025-06-15T16:05:00.000+02:00,2025-06-15T16:14:00.000+02:00,2025-06-15T16:05:00.000+02:00,2025-06-15T16:05:00.000+02:00,,,,,PT45M,J,1215,ARRIVED,,,
6900d152be9ad5e05baf380d,20250615+SK+1203,SK,SCANDINAVIAN AIRLINES SYSTEM (SAS),SK,E95,E,DK,DENMARK,AAL,57.0931,9.85,2025-06-15T18:45:00.000+02:00,2025-06-15T18:41:00.000+02:00,2025-06-15T18:45:00.000+02:00,2025-06-15T18:45:00.000+02:00,2025-06-15T18:45:00.000+02:00,E,DK,DENMARK,CPH,55.6081,12.6333,3,A14,2025-06-15T18:03:00.000+02:00,2025-06-15T18:13:00.000+02:00,2025-06-15T18:03:00.000+02:00,2025-06-15T18:00:00.000+02:00,,,,,PT45M,J,1203,ARRIVED,,,
6900d152be9ad5e05baf380e,20250615+SK+1221,SK,SCANDINAVIAN AIRLINES SYSTEM (SAS),SK,32N,E,DK,DENMARK,AAL,57.0931,9.85,,2025-06-15T21:53:00.000+02:00,2025-06-15T21:55:00.000+02:00,2025-06-15T21:55:00.000+02:00,2025-06-15T22:05:00.000+02:00,E,DK,DENMARK,CPH,55.6081,12.6333,3,B7,2025-06-15T21:13:00.000+02:00,2025-06-15T21:25:00.000+02:00,2025-06-15T21:13:00.000+02:00,2025-06-15T21:20:00.000+02:00,,,,,PT45M,J,1221,ARRIVED,,,
6900d152be9ad5e05baf380f,20250615+SK+1225,SK,SCANDINAVIAN AIRLINES SYSTEM (SAS),SK,32N,E,DK,DENMARK,AAL,57.0931,9.85,2025-06-16T00:18:00.000+02:00,2025-06-16T00:11:00.000+02:00,2025-06-16T00:18:00.000+02:00,2025-06-16T00:18:00.000+02:00,2025-06-15T23:50:00.000+02:00,E,DK,DENMARK,CPH,55.6081,12.6333,3,A15,2025-06-15T23:25:00.000+02:00,2025-06-15T23:43:00.000+02:00,2025-06-15T23:25:00.000+02:00,2025-06-15T23:05:00.000+02:00,,,,,PT45M,J,1225,ARRIVED,,,
6900d152be9ad5e05baf3810,20250616+SK+1209,SK,SCANDINAVIAN AIRLINES SYSTEM (SAS),SK,E95,E,DK,DENMARK,AAL,57.0931,9.85,2025-06-16T12:07:00.000+02:00,2025-06-16T12:05:00.000+02:00,2025-06-16T12:07:00.000+02:00,2025-06-16T12:07:00.000+02:00,2025-06-16T12:05:00.000+02:00,E,DK,DENMARK,CPH,55.6081,12.6333,3,B19,2025-06-16T11:22:00.000+02:00,2025-06-16T11:33:00.000+02:00,2025-06-16T11:22:00.000+02:00,2025-06-16T11:20:00.000+02:00,,,,,PT45M,J,1209,ARRIVED,,,
6900d152be9ad5e05baf3811,20250616+SK+1213,SK,SCANDINAVIAN AIRLINES SYSTEM (SAS),SK,319,E,DK,DENMARK,AAL,57.0931,9.85,,,2025-06-16T13:55:00.000+02:00,2025-06-16T13:55:00.000+02:00,2025-06-16T13:55:00.000+02:00,E,DK,DENMARK,CPH,55.6081,12.6333,,,,,2025-06-16T13:10:00.000+02:00,2025-06-16T13:10:00.000+02:00,,,,,PT45M,J,1213,ARRIVED,S,,
6900d152be9ad5e05baf3812,20250616+SK+1217,SK,SCANDINAVIAN AIRLINES SYSTEM (SAS),SK,32S,E,DK,DENMARK,AAL,57.0931,9.85,2025-06-16T17:04:00.000+02:00,2025-06-16T17:00:00.000+02:00,2025-06-16T17:04:00.000+02:00,2025-06-16T17:04:00.000+02:00,2025-06-16T17:05:00.000+02:00,E,DK,DENMARK,CPH,55.6081,12.6333,3,B19,2025-06-16T16:19:00.000+02:00,2025-06-16T16:30:00.000+02:00,2025-06-16T16:19:00.000+02:00,2025-06-16T16:20:00.000+02:00,,,,,PT45M,J,1217,ARRIVED,,,
6900d152be9ad5e05baf3813,20250616+SK+1203,SK,SCANDINAVIAN AIRLINES SYSTEM (SAS),SK,32S,E,DK,DENMARK,AAL,57.0931,9.85,2025-06-16T18:21:00.000+02:00,2025-06-16T18:16:00.000+02:00,2025-06-16T18:21:00.000+02:00,2025-06-16T18:21:00.000+02:00,2025-06-16T18:15:00.000+02:00,E,DK,DENMARK,CPH,55.6081,12.6333,3,E20,2025-06-16T17:32:00.000+02:00,2025-06-16T17:45:00.000+02:00,2025-06-16T17:32:00.000+02:00,2025-06-16T17:30:00.000+02:00,,,,,PT45M,J,1203,ARRIVED,,,
6900d152be9ad5e05baf3814,20250616+SK+1221,SK,SCANDINAVIAN AIRLINES SYSTEM (SAS),SK,32S,E,DK,DENMARK,AAL,57.0931,9.85,2025-06-16T22:04:00.000+02:00,2025-06-16T21:58:00.000+02:00,2025-06-16T22:04:00.000+02:00,2025-06-16T22:04:00.000+02:00,2025-06-16T22:05:00.000+02:00,E,DK,DENMARK,CPH,55.6081,12.6333,3,B6,2025-06-16T21:15:00.000+02:00,2025-06-16T21:26:00.000+02:00,2025-06-16T21:15:00.000+02:00,2025-06-16T21:20:00.000+02:00,,,,,PT45M,J,1221,ARRIVED,,,
6900d152be9ad5e05baf3815,20250616+SK+1225,SK,SCANDINAVIAN AIRLINES SYSTEM (SAS),SK,32N,E,DK,DENMARK,AAL,57.0931,9.85,2025-06-17T00:05:00.000+02:00,2025-06-17T00:01:00.000+02:00,2025-06-17T00:05:00.000+02:00,2025-06-17T00:05:00.000+02:00,2025-06-16T23:50:00.000+02:00,E,DK,DENMARK,CPH,55.6081,12.6333,3,B10,2025-06-16T23:15:00.000+02:00,2025-06-16T23:31:00.000+02:00,2025-06-16T23:15:00.000+02:00,2025-06-16T23:05:00.000+02:00,,,,,PT45M,J,1225,ARRIVED,,,
6900d152be9ad5e05baf3816,20250617+SK+1209,SK,SCANDINAVIAN AIRLINES SYSTEM (SAS),SK,E95,E,DK,DENMARK,AAL,57.0931,9.85,2025-06-17T13:22:00.000+02:00,2025-06-17T13:18:00.000+02:00,2025-06-17T13:22:00.000+02:00,2025-06-17T13:22:00.000+02:00,2025-06-17T12:05:00.000+02:00,E,DK,DENMARK,CPH,55.6081,12.6333,3,B16,2025-06-17T12:27:00.000+02:00,2025-06-17T12:47:00.000+02:00,2025-06-17T12:27:00.000+02:00,2025-06-17T11:20:00.000+02:00,,,,,PT45M,J,1209,ARRIVED,,,
6900d152be9ad5e05baf3817,20250617+SK+1213,SK,SCANDINAVIAN AIRLINES SYSTEM (SAS),SK,32N,E,DK,DENMARK,AAL,57.0931,9.85,2025-06-17T13:58:00.000+02:00,2025-06-17T13:53:00.000+02:00,2025-06-17T13:58:00.000+02:00,2025-06-17T13:58:00.000+02:00,2025-06-17T13:55:00.000+02:00,E,DK,DENMARK,CPH,55.6081,12.6333,3,B4,2025-06-17T13:08:00.000+02:00,2025-06-17T13:21:00.000+02:00,2025-06-17T13:08:00.000+02:00,2025-06-17T13:10:00.000+02:00,,,,,PT45M,J,1213,ARRIVED,,,
6900d152be9ad5e05baf3818,20250617+SK+1217,SK,SCANDINAVIAN AIRLINES SYSTEM (SAS),SK,32S,E,DK,DENMARK,AAL,57.0931,9.85,2025-06-17T18:26:00.000+02:00,2025-06-17T18:23:00.000+02:00,2025-06-17T18:26:00.000+02:00,2025-06-17T18:26:00.000+02:00,2025-06-17T17:05:00.000+02:00,E,DK,DENMARK,CPH,55.6081,12.6333,3,B6,2025-06-17T17:41:00.000+02:00,2025-06-17T17:55:00.000+02:00,2025-06-17T17:41:00.000+02:00,2025-06-17T16:20:00.000+02:00,,,,,PT45M,J,1217,ARRIVED,,,
